Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Total Tests,Population,continent,Density
Ukraine,4994246.0,1082.0,108268.0,12.0,972314.0,0.0,3913664.0,177.0,19521252.0,43261691.0,Europe,71.5694
Malaysia,4402234.0,6069.0,35449.0,12.0,4274746.0,10619.0,92039.0,97.0,58043873.0,33111092.0,Asia,100.3046
Austria,4064839.0,5395.0,16439.0,8.0,3930478.0,12049.0,117922.0,147.0,180759844.0,9098743.0,Europe,108.103
Thailand,4063844.0,16891.0,27138.0,129.0,3839360.0,24927.0,197346.0,1496.0,17270775.0,70114714.0,Asia,136.5727
Israel,4040944.0,4260.0,10647.0,0.0,3941841.0,0.0,88456.0,220.0,41373364.0,9326000.0,Asia,429.6048
Belgium,3972963.0,0.0,31165.0,0.0,3676396.0,11502.0,265402.0,181.0,33313880.0,11680261.0,Europe,382.2156
Czechia,3883311.0,880.0,40019.0,15.0,3822053.0,4293.0,21239.0,52.0,55031740.0,10744682.0,Europe,139.0
South Africa,3743582.0,1475.0,100195.0,14.0,3628776.0,807.0,14611.0,175.0,24212994.0,60652262.0,Africa,49.7578
Portugal,3719485.0,0.0,21993.0,0.0,972314.0,0.0,2725178.0,61.0,40748372.0,10143287.0,Europe,110.1159
Philippines,3683367.0,158.0,59982.0,6.0,3604570.0,1258.0,18815.0,289.0,29308300.0,112201620.0,Asia,328.6345
Canada,3654803.0,17093.0,38429.0,110.0,3403872.0,25146.0,212502.0,426.0,60261536.0,38336789.0,North America,3.8447
Switzerland,3579867.0,1737.0,13813.0,2.0,3293031.0,39322.0,273023.0,92.0,20666182.0,8768356.0,Europe,212.5191
Peru,3557139.0,755.0,212676.0,22.0,853081.0,0.0,2491382.0,356.0,29453565.0,33797084.0,South America,26.209
Chile,3532649.0,1120.0,57275.0,5.0,3336320.0,11077.0,139054.0,346.0,36493466.0,19411064.0,South America,25.4598
Greece,3252248.0,10211.0,28701.0,49.0,3109062.0,10794.0,114485.0,298.0,78246768.0,10331577.0,Europe,78.1623
Denmark,2952251.0,1702.0,6019.0,11.0,2918738.0,5307.0,27494.0,16.0,127083216.0,5828856.0,Europe,135.4005
Romania,2884114.0,1524.0,65367.0,20.0,2606660.0,0.0,212087.0,228.0,22513208.0,19007121.0,Europe,79.8324
Sweden,2497722.0,464.0,18656.0,1.0,2459014.0,592.0,20052.0,24.0,18471631.0,10212427.0,Europe,22.6939
Iraq,2323508.0,224.0,25200.0,2.0,2294018.0,591.0,4290.0,32.0,18434537.0,41843650.0,Asia,96.1974
Serbia,1997855.0,987.0,15936.0,3.0,1962295.0,1655.0,19624.0,22.0,9395105.0,8674135.0,Europe,97.928
Bangladesh,1952412.0,50.0,29126.0,0.0,1891526.0,329.0,31760.0,1283.0,13936400.0,167637653.0,Asia,1137.6682
Hungary,1884458.0,4978.0,45971.0,106.0,1760777.0,12070.0,77710.0,49.0,11275271.0,9616275.0,Europe,103.262
Slovakia,1765962.0,704.0,19773.0,14.0,1712337.0,5126.0,33852.0,109.0,7023635.0,5464394.0,Europe,111.3484
Jordan,1694216.0,0.0,14048.0,0.0,1678941.0,0.0,1227.0,124.0,16670254.0,10385143.0,Asia,115.297
Georgia,1653460.0,342.0,16794.0,1.0,1634474.0,161.0,2192.0,0.0,16728948.0,3975408.0,Asia,56.9403
Pakistan,1527411.0,85.0,30364.0,0.0,1493707.0,45.0,3340.0,209.0,27944584.0,228597071.0,Asia,260.2176
Ireland,1505568.0,778.0,6964.0,32.0,1379221.0,5067.0,119383.0,44.0,11993341.0,5036894.0,Europe,71.4385
Norway,1420750.0,717.0,2871.0,14.0,972314.0,0.0,445565.0,20.0,11002430.0,5497415.0,Europe,17.0208
Kazakhstan,1305406.0,10.0,13660.0,0.0,1290896.0,16.0,850.0,24.0,11575012.0,19180263.0,Asia,7.048
Hong Kong,1199038.0,600.0,9176.0,17.0,627507.0,0.0,562355.0,115.0,44972952.0,7606277.0,Asia,6887.952
Singapore,1167498.0,4718.0,1317.0,1.0,1099142.0,1842.0,67039.0,9.0,23712995.0,5933021.0,Asia,8371.1915
Morocco,1164467.0,56.0,16064.0,0.0,1147803.0,63.0,600.0,293.0,11237010.0,37696657.0,Africa,84.588
Bulgaria,1151011.0,669.0,36816.0,6.0,955364.0,2871.0,158831.0,116.0,9769261.0,6854470.0,Europe,61.7303
Croatia,1113663.0,116.0,15752.0,10.0,1094448.0,589.0,3463.0,22.0,4745536.0,4059781.0,Europe,71.7264
Cuba,1100312.0,239.0,8522.0,1.0,1090258.0,420.0,1532.0,23.0,12920253.0,11314193.0,North America,102.8872
Lebanon,1095811.0,126.0,10365.0,2.0,1077830.0,1299.0,7616.0,186.0,4795578.0,6770526.0,Asia,639.5761
Lithuania,1050212.0,411.0,9026.0,2.0,1008733.0,1511.0,32453.0,53.0,8186572.0,2654060.0,Europe,40.7612
Tunisia,1039532.0,864.0,28533.0,24.0,46401.0,0.0,964598.0,29.0,4563397.0,12040832.0,Africa,73.6303
Slovenia,998308.0,517.0,6564.0,4.0,972314.0,3434.0,19430.0,30.0,2635151.0,2079451.0,Europe,102.5025
Nepal,978684.0,10.0,11951.0,0.0,966399.0,26.0,334.0,0.0,5603173.0,30078240.0,Asia,205.3633
Belarus,974961.0,247.0,6910.0,7.0,928536.0,0.0,39515.0,0.0,13044848.0,9443738.0,Europe,45.4374
Finland,949583.0,0.0,3517.0,0.0,46000.0,0.0,900066.0,29.0,10591416.0,5556187.0,Europe,16.4142
Bolivia,904029.0,121.0,21904.0,1.0,853081.0,475.0,29044.0,220.0,2693845.0,11959111.0,South America,10.9165
UAE,895892.0,229.0,2302.0,0.0,878056.0,408.0,15534.0,0.0,152983497.0,10105116.0,Asia,118.0
Uruguay,895775.0,0.0,7197.0,0.0,886654.0,0.0,1924.0,18.0,6091188.0,3495363.0,South America,19.3114
Ecuador,866925.0,0.0,35528.0,0.0,853081.0,0.0,0.0,759.0,2470170.0,18124384.0,South America,65.4288
Costa Rica,847784.0,0.0,8383.0,0.0,829515.0,0.0,9886.0,43.0,4240743.0,5177706.0,North America,101.4159
New Zealand,839455.0,8306.0,570.0,6.0,785513.0,11105.0,53372.0,0.0,6972596.0,5002100.0,Australia/Oceania,18.1102
Guatemala,838518.0,910.0,17445.0,11.0,818376.0,984.0,2697.0,5.0,4370594.0,18510908.0,North America,170.6696
Latvia,813415.0,172.0,5716.0,1.0,798646.0,1392.0,9053.0,11.0,7130453.0,1848736.0,Europe,28.6379
Azerbaijan,792391.0,26.0,9706.0,0.0,782572.0,39.0,113.0,0.0,6776404.0,10303396.0,Asia,118.94
Panama,769457.0,479.0,8179.0,0.0,758759.0,262.0,2519.0,9.0,5800865.0,4436796.0,North America,58.965
Saudi Arabia,752848.0,143.0,9072.0,3.0,739536.0,240.0,4240.0,56.0,41771765.0,35787946.0,Asia,16.6745
Sri Lanka,662945.0,33.0,16497.0,1.0,642557.0,1.0,3891.0,0.0,6477329.0,21574589.0,Asia,328.8499
Paraguay,648682.0,236.0,18786.0,5.0,624673.0,0.0,5223.0,6.0,2615453.0,7289961.0,South America,17.9614
Kuwait,631002.0,114.0,2555.0,0.0,627507.0,229.0,940.0,8.0,7983058.0,4384043.0,Asia,245.8371
Myanmar,612658.0,56.0,19434.0,0.0,591507.0,134.0,1717.0,0.0,7848897.0,55065254.0,Asia,81.6272
Palestine,581816.0,0.0,5353.0,0.0,575899.0,0.0,564.0,17.0,3078533.0,5314406.0,Asia,859.4117
Dominican Republic,578789.0,0.0,4375.0,0.0,574244.0,0.0,170.0,16.0,3255822.0,11043382.0,North America,227.1655
Estonia,568335.0,691.0,2525.0,3.0,502807.0,554.0,63003.0,4.0,3298904.0,1328138.0,Europe,29.2283
Bahrain,564176.0,592.0,1474.0,0.0,558931.0,485.0,3771.0,3.0,9683216.0,1807758.0,Asia,2332.0039
Venezuela,522055.0,6.0,5703.0,1.0,514962.0,51.0,1390.0,230.0,3359014.0,28291169.0,South America,31.9353
Moldova,516587.0,143.0,11485.0,3.0,503599.0,186.0,1503.0,49.0,3207753.0,4017117.0,Europe,118.5715
Egypt,515645.0,0.0,24613.0,0.0,442182.0,0.0,48850.0,122.0,3693367.0,105801630.0,Africa,105.8972
Libya,501862.0,0.0,6429.0,0.0,490900.0,0.0,4533.0,101.0,2476960.0,7039173.0,Africa,4.0015
Ethiopia,470305.0,17.0,7509.0,0.0,453658.0,12.0,9138.0,21.0,4746224.0,120077815.0,Africa,109.4021
Mongolia,469399.0,34.0,2177.0,0.0,313256.0,0.0,153966.0,192.0,4030048.0,3373136.0,Asia,2.1597
Cyprus,464366.0,0.0,993.0,0.0,124370.0,0.0,339003.0,60.0,9477138.0,1223153.0,Asia,132.2438
Armenia,422784.0,14.0,8622.0,0.0,410485.0,27.0,3677.0,0.0,3020875.0,2973196.0,Asia,99.9215
Honduras,422239.0,580.0,10892.0,1.0,131100.0,0.0,280247.0,105.0,1263329.0,10187621.0,North America,90.862
Oman,388922.0,31.0,4257.0,0.0,384002.0,27.0,663.0,7.0,25000000.0,5339867.0,Asia,17.2019
Bosnia and Herzegovina,376526.0,89.0,15752.0,3.0,192218.0,0.0,168556.0,0.0,1750145.0,3244154.0,Europe,63.4521
Qatar,363754.0,100.0,677.0,0.0,362094.0,143.0,983.0,1.0,3423078.0,2807805.0,Asia,257.1996
Réunion,360445.0,0.0,731.0,0.0,342442.0,0.0,17272.0,10.0,1603660.0,906794.0,Africa,358.0
Kenya,323630.0,12.0,5649.0,0.0,317851.0,40.0,130.0,0.0,3570754.0,55898705.0,Africa,96.8615
Zambia,318640.0,125.0,3973.0,0.0,313836.0,144.0,831.0,0.0,3402725.0,19308489.0,Africa,25.8702
North Macedonia,308752.0,133.0,9263.0,1.0,298688.0,156.0,801.0,0.0,1999002.0,2083220.0,Europe,80.9436
Botswana,305859.0,0.0,2688.0,0.0,303026.0,0.0,145.0,1.0,2026898.0,2436918.0,Africa,4.1944
Albania,274535.0,15.0,3496.0,0.0,270742.0,84.0,297.0,2.0,1794631.0,2872151.0,Europe,99.7069
Algeria,265746.0,5.0,6874.0,0.0,178336.0,0.0,80536.0,6.0,230861.0,45273526.0,Africa,19.0408
Nigeria,255670.0,22.0,3143.0,0.0,249874.0,27.0,2653.0,11.0,5036813.0,215315382.0,Africa,234.6335
Zimbabwe,247297.0,0.0,5464.0,0.0,241112.0,0.0,721.0,12.0,2229802.0,15251655.0,Africa,39.2352
Uzbekistan,238321.0,8.0,1637.0,0.0,236321.0,12.0,363.0,23.0,1377915.0,34340695.0,Asia,76.8486
Montenegro,234336.0,85.0,2709.0,0.0,231004.0,88.0,623.0,6.0,2440882.0,628209.0,Europe,45.4641
Luxembourg,230991.0,1680.0,1055.0,1.0,218109.0,3553.0,11827.0,2.0,4205548.0,644274.0,Europe,248.4033
Mozambique,225338.0,6.0,2201.0,0.0,223088.0,9.0,49.0,13.0,1307186.0,32827883.0,Africa,41.2798
Laos,201460.0,958.0,727.0,5.0,7660.0,0.0,193073.0,0.0,1232128.0,7465244.0,Asia,31.5922
Kyrgyzstan,200982.0,2.0,2991.0,0.0,196341.0,10.0,1650.0,131.0,1907195.0,6717573.0,Asia,33.6496
Iceland,183974.0,0.0,112.0,2.0,75685.0,0.0,108177.0,1.0,1953616.0,345223.0,Europe,3.3533
Maldives,178883.0,0.0,298.0,0.0,163687.0,0.0,14898.0,25.0,2213831.0,557647.0,Asia,1803.2833
Afghanistan,178515.0,53.0,7679.0,0.0,161605.0,61.0,9231.0,1124.0,937154.0,40503007.0,Asia,62.4847
Uganda,164058.0,3.0,3596.0,0.0,100205.0,0.0,60257.0,2.0,2610618.0,48334641.0,Africa,200.5086
El Salvador,162089.0,0.0,4126.0,1.0,150662.0,0.0,7301.0,8.0,1950448.0,6545016.0,North America,311.3155
Ghana,161114.0,13.0,1445.0,0.0,159640.0,16.0,29.0,1.0,2432376.0,32237999.0,Africa,135.8112
Namibia,158112.0,38.0,4022.0,0.0,153662.0,0.0,428.0,0.0,997168.0,2623569.0,Africa,3.1902
Martinique,147519.0,0.0,918.0,0.0,104.0,0.0,146497.0,8.0,828928.0,374742.0,North America,331.6374
Trinidad and Tobago,142514.0,92.0,3806.0,3.0,132554.0,204.0,6154.0,18.0,690185.0,1407632.0,North America,274.1881
Brunei,140364.0,182.0,218.0,0.0,139187.0,494.0,959.0,0.0,717784.0,445006.0,Asia,77.2647
Guadeloupe,140130.0,0.0,854.0,0.0,2250.0,0.0,137026.0,19.0,938039.0,400247.0,North America,245.5737
Cambodia,136090.0,14.0,3055.0,0.0,132801.0,12.0,234.0,0.0,2942234.0,17134691.0,Asia,94.836
Rwanda,129758.0,0.0,1458.0,0.0,45522.0,0.0,82778.0,0.0,5206385.0,13528839.0,Africa,516.3818
Jamaica,129312.0,31.0,2932.0,1.0,82693.0,80.0,43687.0,0.0,971491.0,2984393.0,North America,271.5944
Cameroon,119780.0,0.0,1927.0,0.0,117791.0,0.0,62.0,13.0,1751774.0,27732591.0,Africa,58.7065
Angola,99194.0,0.0,1900.0,0.0,97149.0,0.0,145.0,0.0,1499795.0,34701922.0,Africa,28.096
Malta,89310.0,282.0,677.0,0.0,81503.0,701.0,7130.0,4.0,1861858.0,443656.0,Europe,1405.1677
DRC,87023.0,0.0,1337.0,0.0,50930.0,0.0,34756.0,0.0,846704.0,94450385.0,Africa,40.0
Senegal,85972.0,1.0,1965.0,0.0,83986.0,1.0,21.0,1.0,1060269.0,17536316.0,Africa,89.7392
Malawi,85729.0,1.0,2632.0,0.0,81915.0,0.0,1182.0,67.0,569074.0,20017690.0,Africa,170.3254
Ivory Coast,81861.0,0.0,797.0,0.0,81026.0,0.0,38.0,0.0,1489194.0,27551385.0,Africa,86.0325
French Guiana,80035.0,0.0,394.0,0.0,11254.0,0.0,68387.0,2.0,618263.0,312585.0,South America,3.761
Suriname,79302.0,26.0,1327.0,2.0,49396.0,1.0,28579.0,0.0,235824.0,596077.0,South America,3.6432
Channel Islands,73304.0,976.0,165.0,0.0,71705.0,1378.0,1434.0,0.0,1252808.0,176743.0,Europe,915.0
French Polynesia,72621.0,25.0,648.0,0.0,3803.0,0.0,68170.0,7.0,72330.0,283826.0,Australia/Oceania,68.1939
Eswatini,70107.0,5.0,1395.0,0.0,68682.0,7.0,30.0,11.0,1010640.0,1181749.0,Africa,68.2341
Barbados,65096.0,302.0,386.0,0.0,61794.0,604.0,2916.0,0.0,633709.0,288007.0,North America,669.8209
Fiji,64522.0,9.0,862.0,0.0,62672.0,0.0,988.0,0.0,506281.0,908118.0,Australia/Oceania,49.7738
Madagascar,64121.0,0.0,1391.0,0.0,59370.0,0.0,3360.0,14.0,418849.0,28969458.0,Africa,49.7036
Guyana,63380.0,9.0,1228.0,0.0,62054.0,5.0,98.0,1.0,585899.0,793372.0,South America,3.6938
Sudan,62079.0,22.0,4929.0,0.0,46401.0,0.0,10749.0,0.0,562941.0,45688065.0,Africa,24.3851
New Caledonia,60457.0,72.0,312.0,0.0,60064.0,53.0,81.0,9.0,98964.0,290430.0,Australia/Oceania,15.6616
Mauritania,58683.0,0.0,982.0,0.0,57693.0,0.0,8.0,0.0,796599.0,4869139.0,Africa,4.756
Belize,57385.0,54.0,676.0,4.0,56518.0,45.0,191.0,6.0,532846.0,410595.0,North America,17.9478
Cabo Verde,55993.0,2.0,401.0,0.0,55526.0,1.0,66.0,23.0,400982.0,566838.0,Africa,138.0
Syria,55782.0,4.0,3150.0,0.0,52036.0,16.0,596.0,0.0,146269.0,18264184.0,Asia,104.5729
Bhutan,54582.0,1478.0,19.0,1.0,47170.0,2132.0,7393.0,12.0,2258161.0,786875.0,Asia,20.5225
Gabon,47594.0,0.0,303.0,0.0,47280.0,0.0,11.0,0.0,1591228.0,2320058.0,Africa,8.7105
Papua New Guinea,43663.0,0.0,649.0,0.0,42954.0,0.0,60.0,7.0,249149.0,9251474.0,Australia/Oceania,20.0764
Seychelles,41660.0,0.0,164.0,0.0,40675.0,0.0,821.0,0.0,661162.0,99441.0,Africa,219.969
Curaçao,41652.0,0.0,271.0,0.0,40800.0,0.0,581.0,3.0,494095.0,165299.0,North America,370.0
Andorra,40709.0,0.0,153.0,0.0,39999.0,0.0,557.0,14.0,249838.0,77487.0,Europe,165.5192
Burundi,38801.0,23.0,38.0,0.0,773.0,0.0,37990.0,0.0,345742.0,12526676.0,Africa,453.5762
Taiwan,37705.0,1722.0,856.0,2.0,22300.0,258.0,14549.0,0.0,13884153.0,23894238.0,Asia,660.0336
Mauritius,37413.0,22.0,985.0,0.0,35417.0,0.0,1011.0,0.0,358675.0,1275560.0,Africa,624.8662
Mayotte,37038.0,0.0,187.0,0.0,2964.0,0.0,33887.0,0.0,176919.0,284637.0,Africa,765.3984
Togo,36969.0,2.0,273.0,0.0,36679.0,0.0,17.0,0.0,726574.0,8627209.0,Africa,152.872
Guinea,36459.0,0.0,440.0,0.0,35976.0,0.0,43.0,8.0,660107.0,13772487.0,Africa,56.3974
Faeroe Islands,34658.0,0.0,28.0,0.0,7693.0,0.0,26937.0,5.0,778000.0,49197.0,Europe,35.3431
Aruba,34345.0,0.0,212.0,0.0,34038.0,0.0,95.0,2.0,177885.0,107581.0,North America,597.8278
Tanzania,33864.0,13.0,803.0,0.0,46401.0,0.0,0.0,7.0,661162.0,62789441.0,Africa,66.9764
Bahamas,33411.0,0.0,789.0,0.0,32271.0,0.0,351.0,11.0,229817.0,399996.0,North America,28.7252
Lesotho,32910.0,0.0,697.0,0.0,24155.0,0.0,8058.0,0.0,431221.0,2172765.0,Africa,71.6751
Mali,30678.0,9.0,730.0,1.0,29766.0,3.0,182.0,0.0,661162.0,21298209.0,Africa,17.3149
Haiti,30615.0,21.0,835.0,0.0,29312.0,136.0,468.0,0.0,132422.0,11652288.0,North America,420.9111
Isle of Man,28416.0,0.0,87.0,0.0,26794.0,0.0,1535.0,0.0,150753.0,85842.0,Europe,149.8811
Benin,26952.0,0.0,163.0,0.0,25506.0,0.0,1283.0,5.0,604310.0,12693448.0,Africa,113.5189
Somalia,26485.0,0.0,1350.0,0.0,13182.0,0.0,11953.0,0.0,400466.0,16689456.0,Africa,26.412
Congo,24079.0,0.0,385.0,0.0,20178.0,0.0,3516.0,0.0,347815.0,5762016.0,Africa,16.0
Saint Lucia,23111.0,17.0,367.0,0.0,22669.0,53.0,75.0,1.0,141830.0,185135.0,North America,300.5081
Timor-Leste,22853.0,0.0,130.0,0.0,22704.0,0.0,19.0,0.0,260287.0,1363554.0,Asia,92.0686
Cayman Islands,21406.0,0.0,26.0,0.0,8553.0,0.0,12827.0,1.0,222773.0,67109.0,North America,254.8371
Burkina Faso,20853.0,0.0,382.0,0.0,20439.0,0.0,32.0,0.0,248995.0,21932570.0,Africa,80.9726
Nicaragua,18491.0,0.0,225.0,0.0,4225.0,0.0,14041.0,0.0,338765.0,6766171.0,North America,51.9977
Gibraltar,17494.0,0.0,101.0,0.0,16579.0,0.0,814.0,0.0,534283.0,33673.0,Europe,5617.3333
South Sudan,17410.0,2.0,138.0,0.0,13514.0,0.0,3758.0,1.0,374797.0,11429533.0,Africa,18.7472
Tajikistan,17388.0,0.0,124.0,0.0,17264.0,0.0,0.0,0.0,10629114.0,9922412.0,Asia,69.584
Liechtenstein,17005.0,2.0,84.0,0.0,16681.0,12.0,240.0,3.0,102174.0,38325.0,Europe,239.9187
San Marino,15981.0,298.0,114.0,0.0,15497.0,272.0,370.0,4.0,149271.0,34059.0,Europe,558.7705
Equatorial Guinea,15907.0,1.0,183.0,0.0,15698.0,1.0,26.0,5.0,310972.0,1485740.0,Africa,53.355
Djibouti,15598.0,0.0,189.0,0.0,15404.0,0.0,5.0,0.0,302030.0,1013814.0,Africa,43.7973
CAR,14649.0,0.0,113.0,0.0,6859.0,0.0,7677.0,2.0,81294.0,4980623.0,Africa,8.0
Grenada,14165.0,0.0,219.0,0.0,13815.0,0.0,131.0,4.0,146475.0,113460.0,North America,329.8692
Bermuda,12901.0,0.0,131.0,0.0,12563.0,0.0,207.0,0.0,858416.0,61865.0,North America,1147.0185
Solomon Islands,12437.0,0.0,139.0,0.0,11194.0,0.0,1104.0,2.0,5117.0,717136.0,Australia/Oceania,24.9571
Gambia,11994.0,0.0,365.0,0.0,11591.0,0.0,38.0,0.0,155686.0,2538584.0,Africa,239.3565
Dominica,11988.0,0.0,63.0,0.0,11903.0,0.0,22.0,0.0,187337.0,72307.0,North America,96.3302
Greenland,11971.0,0.0,21.0,0.0,2761.0,0.0,9189.0,4.0,164926.0,56947.0,North America,0.0263
Yemen,11818.0,0.0,2148.0,0.0,9001.0,0.0,669.0,23.0,265253.0,31005840.0,Asia,59.009
Monaco,11480.0,38.0,54.0,0.0,11245.0,38.0,181.0,4.0,54960.0,39742.0,Europe,19891.5
Saint Martin,10279.0,0.0,63.0,0.0,1399.0,0.0,8817.0,7.0,112382.0,39851.0,North America,749.6226
Sint Maarten,9920.0,0.0,86.0,0.0,9753.0,0.0,81.0,10.0,62056.0,43751.0,North America,1293.1176
Eritrea,9733.0,0.0,103.0,0.0,9629.0,0.0,1.0,0.0,23693.0,3634609.0,Africa,31.1415
Caribbean Netherlands,9561.0,177.0,34.0,0.0,9355.0,286.0,172.0,0.0,30126.0,26661.0,North America,80.0
Tonga,9106.0,81.0,11.0,0.0,7622.0,138.0,1473.0,0.0,378306.0,107847.0,Australia/Oceania,144.2423
Niger,8893.0,10.0,308.0,0.0,8496.0,1.0,89.0,1.0,247851.0,25779662.0,Africa,20.5869
Guinea-Bissau,8182.0,4.0,171.0,1.0,7476.0,170.0,535.0,6.0,132325.0,2051540.0,Africa,57.1174
Comoros,8100.0,0.0,160.0,0.0,7933.0,0.0,7.0,0.0,661162.0,902874.0,Africa,487.3357
Sierra Leone,7681.0,0.0,125.0,0.0,46401.0,0.0,0.0,0.0,259958.0,8268371.0,Africa,115.7853
Antigua and Barbuda,7539.0,0.0,135.0,0.0,7377.0,0.0,27.0,1.0,18901.0,99386.0,North America,225.1335
Liberia,7432.0,30.0,294.0,0.0,5747.0,0.0,1391.0,2.0,139824.0,5271183.0,Africa,47.6355
Chad,7396.0,0.0,193.0,0.0,4874.0,0.0,2329.0,0.0,191341.0,17272228.0,Africa,13.562
St. Vincent Grenadines,6751.0,0.0,106.0,0.0,6641.0,0.0,4.0,0.0,98713.0,111573.0,North America,284.0
Vanuatu,6417.0,31.0,7.0,0.0,5450.0,5.0,960.0,2.0,24976.0,320036.0,Australia/Oceania,26.4035
Samoa,6309.0,362.0,13.0,1.0,1605.0,0.0,4691.0,4.0,45696.0,200783.0,Australia/Oceania,71.1608
British Virgin Islands,6162.0,0.0,62.0,0.0,22669.0,0.0,0.0,1.0,102294.0,30593.0,North America,202.6225
Sao Tome and Principe,5953.0,0.0,73.0,0.0,5875.0,0.0,5.0,0.0,29036.0,226470.0,Africa,236.1815
Turks and Caicos,5936.0,0.0,36.0,0.0,5862.0,0.0,38.0,4.0,447713.0,39658.0,North America,41.0
Saint Kitts and Nevis,5561.0,2.0,43.0,0.0,5512.0,0.0,6.0,0.0,65141.0,53875.0,North America,206.4023
St. Barth,4432.0,0.0,6.0,0.0,22669.0,0.0,0.0,0.0,78646.0,9931.0,North America,470.0
Cook Islands,4201.0,260.0,0.0,0.0,3698.0,309.0,503.0,0.0,15195.0,17593.0,Australia/Oceania,74.4534
Palau,4190.0,0.0,6.0,0.0,3803.0,0.0,381.0,0.0,42790.0,18249.0,Australia/Oceania,39.7233
Kiribati,3076.0,1.0,13.0,0.0,2597.0,1.0,466.0,3.0,72330.0,122742.0,Australia/Oceania,152.1813
Anguilla,2731.0,0.0,9.0,0.0,2716.0,0.0,6.0,4.0,51382.0,15244.0,North America,167.3626
Saint Pierre Miquelon,2537.0,0.0,1.0,0.0,2449.0,0.0,87.0,1.0,22941.0,5743.0,North America,25.0
Wallis and Futuna,454.0,0.0,7.0,0.0,438.0,0.0,9.0,0.0,20508.0,10885.0,Australia/Oceania,77.338
Montserrat,177.0,1.0,2.0,0.0,174.0,0.0,1.0,0.0,9587.0,4997.0,North America,48.6765
Falkland Islands,128.0,0.0,0.0,0.0,853081.0,0.0,0.0,0.0,8632.0,3662.0,South America,0.2907
Macao,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,5375.0,665239.0,Asia,22249.6667
Vatican City,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,9769261.0,805.0,Europe,799.0
Marshall Islands,15.0,1.0,0.0,0.0,7.0,0.0,8.0,0.0,72330.0,59908.0,Australia/Oceania,331.8066
Western Sahara,10.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,661162.0,623715.0,Africa,2.354
Niue,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,72330.0,1646.0,Australia/Oceania,6.2385
