Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Total Tests,Population,continent,Density
Bolivia,904126.0,97.0,21905.0,1.0,853511.0,430.0,28710.0,220.0,2693845.0,11959546.0,South America,10.9165
UAE,896141.0,249.0,2302.0,0.0,878441.0,385.0,15398.0,0.0,153311221.0,10105442.0,Asia,118.0
Uruguay,895775.0,0.0,7197.0,0.0,886654.0,0.0,1924.0,18.0,6091188.0,3495396.0,South America,19.3114
Ecuador,866925.0,0.0,35528.0,0.0,853511.0,0.0,0.0,759.0,2470170.0,18125117.0,South America,65.4288
New Zealand,850747.0,11292.0,582.0,12.0,795027.0,9514.0,55138.0,0.0,6975091.0,5002100.0,Australia/Oceania,18.1102
Costa Rica,847784.0,0.0,8383.0,0.0,829515.0,0.0,9886.0,43.0,4240743.0,5177833.0,North America,101.4159
Guatemala,839416.0,898.0,17457.0,12.0,819213.0,837.0,2746.0,5.0,4381418.0,18511815.0,North America,170.6696
Latvia,814400.0,985.0,5724.0,8.0,799701.0,1055.0,8975.0,9.0,7136411.0,1848679.0,Europe,28.6379
Azerbaijan,792412.0,21.0,9706.0,0.0,782584.0,12.0,122.0,0.0,6780926.0,10303646.0,Asia,118.94
Panama,769976.0,519.0,8180.0,1.0,758759.0,0.0,3037.0,9.0,5807856.0,4436982.0,North America,58.965
Saudi Arabia,752994.0,146.0,9074.0,2.0,739767.0,231.0,4153.0,59.0,41783592.0,35789428.0,Asia,16.6745
Sri Lanka,663006.0,61.0,16497.0,0.0,642560.0,3.0,3949.0,0.0,6486117.0,21574834.0,Asia,328.8499
Paraguay,648682.0,0.0,18786.0,0.0,624673.0,0.0,5223.0,6.0,2615453.0,7290200.0,South America,17.9614
Kuwait,631076.0,74.0,2555.0,0.0,627610.0,103.0,911.0,8.0,7986760.0,4384216.0,Asia,245.8371
Myanmar,612677.0,19.0,19434.0,0.0,591522.0,15.0,1721.0,0.0,7858171.0,55066249.0,Asia,81.6272
Palestine,581816.0,0.0,5353.0,0.0,575899.0,0.0,564.0,17.0,3078533.0,5314731.0,Asia,859.4117
Dominican Republic,578789.0,0.0,4375.0,0.0,574244.0,0.0,170.0,16.0,3255822.0,11043679.0,North America,227.1655
Estonia,568544.0,209.0,2526.0,1.0,504185.0,1378.0,61833.0,5.0,3300973.0,1328140.0,Europe,29.2283
Bahrain,564617.0,441.0,1474.0,0.0,559442.0,511.0,3701.0,3.0,9683216.0,1807921.0,Asia,2332.0039
Venezuela,522056.0,1.0,5704.0,1.0,515060.0,98.0,1292.0,230.0,3359014.0,28290950.0,South America,31.9353
Moldova,516699.0,112.0,11487.0,2.0,503763.0,164.0,1449.0,44.0,3210737.0,4017091.0,Europe,118.5715
Egypt,515645.0,0.0,24613.0,0.0,442182.0,0.0,48850.0,122.0,3693367.0,105806911.0,Africa,105.8972
Libya,501862.0,0.0,6429.0,0.0,490900.0,0.0,4533.0,101.0,2476960.0,7039428.0,Africa,4.0015
Ethiopia,470352.0,47.0,7510.0,1.0,453671.0,13.0,9171.0,15.0,4752120.0,120085619.0,Africa,109.4021
Mongolia,469450.0,51.0,2177.0,0.0,313256.0,0.0,154017.0,192.0,4030048.0,3373280.0,Asia,2.1597
Cyprus,464366.0,0.0,993.0,0.0,124370.0,0.0,339003.0,60.0,9477138.0,1223177.0,Asia,132.2438
Armenia,422799.0,15.0,8622.0,0.0,410503.0,18.0,3674.0,0.0,3023341.0,2973211.0,Asia,99.9215
Honduras,422275.0,36.0,10892.0,0.0,131100.0,0.0,280283.0,105.0,1263329.0,10188052.0,North America,90.862
Oman,388956.0,34.0,4257.0,0.0,384029.0,27.0,670.0,3.0,25000000.0,5340223.0,Asia,17.2019
Bosnia and Herzegovina,376567.0,41.0,15753.0,1.0,192218.0,0.0,168596.0,0.0,1750968.0,3244098.0,Europe,63.4521
Réunion,374295.0,13850.0,742.0,11.0,355605.0,13163.0,17948.0,10.0,1603660.0,906811.0,Africa,358.0
Qatar,363828.0,74.0,677.0,0.0,362232.0,138.0,919.0,1.0,3423677.0,2807805.0,Asia,257.1996
Kenya,323646.0,16.0,5649.0,0.0,317882.0,31.0,115.0,0.0,3573937.0,55901949.0,Africa,96.8615
Zambia,318860.0,220.0,3973.0,0.0,313866.0,30.0,1021.0,0.0,3402725.0,19309901.0,Africa,25.8702
North Macedonia,308878.0,126.0,9265.0,2.0,298811.0,123.0,802.0,0.0,2000910.0,2083220.0,Europe,80.9436
Botswana,305859.0,0.0,2688.0,0.0,303026.0,0.0,145.0,1.0,2026898.0,2437048.0,Africa,4.1944
Albania,274606.0,71.0,3496.0,0.0,270789.0,47.0,321.0,2.0,1795792.0,2872142.0,Europe,99.7069
Algeria,265746.0,0.0,6874.0,0.0,178337.0,1.0,80535.0,6.0,230861.0,45275692.0,Africa,19.0408
Nigeria,255670.0,0.0,3143.0,0.0,249874.0,0.0,2653.0,11.0,5036813.0,215329384.0,Africa,234.6335
Zimbabwe,247336.0,39.0,5466.0,2.0,241160.0,48.0,710.0,12.0,2232354.0,15252247.0,Africa,39.2352
Uzbekistan,238357.0,36.0,1637.0,0.0,236352.0,31.0,368.0,23.0,1377915.0,34342021.0,Asia,76.8486
Montenegro,234405.0,69.0,2710.0,1.0,231076.0,72.0,619.0,6.0,2441891.0,628209.0,Europe,45.4641
Luxembourg,231669.0,678.0,1056.0,1.0,218751.0,642.0,11862.0,2.0,4207684.0,644302.0,Europe,248.4033
Mozambique,225345.0,7.0,2201.0,0.0,223088.0,0.0,56.0,13.0,1307729.0,32830285.0,Africa,41.2798
Laos,202542.0,1082.0,730.0,3.0,7660.0,0.0,194152.0,0.0,1232128.0,7465532.0,Asia,31.5922
Kyrgyzstan,200982.0,0.0,2991.0,0.0,196351.0,10.0,1640.0,131.0,1907195.0,6717867.0,Asia,33.6496
Iceland,183974.0,0.0,112.0,0.0,75685.0,0.0,108177.0,1.0,1953616.0,345229.0,Europe,3.3533
Maldives,178883.0,0.0,298.0,0.0,163687.0,0.0,14898.0,25.0,2213831.0,557673.0,Asia,1803.2833
Afghanistan,178555.0,40.0,7679.0,0.0,161665.0,60.0,9211.0,1124.0,937846.0,40505408.0,Asia,62.4847
Uganda,164069.0,11.0,3596.0,0.0,100205.0,0.0,60268.0,2.0,2612795.0,48338607.0,Africa,200.5086
El Salvador,162089.0,0.0,4126.0,0.0,150662.0,0.0,7301.0,8.0,1950448.0,6545106.0,North America,311.3155
Ghana,161117.0,3.0,1445.0,0.0,159644.0,4.0,28.0,1.0,2432646.0,32239775.0,Africa,135.8112
Namibia,158112.0,0.0,4022.0,0.0,153662.0,0.0,428.0,0.0,997168.0,2623695.0,Africa,3.1902
Martinique,147519.0,0.0,918.0,0.0,104.0,0.0,146497.0,8.0,828928.0,374741.0,North America,331.6374
Trinidad and Tobago,142919.0,405.0,3807.0,1.0,132554.0,0.0,6558.0,18.0,690185.0,1407644.0,North America,274.1881
Brunei,140542.0,178.0,218.0,0.0,139297.0,110.0,1027.0,0.0,717784.0,445018.0,Asia,77.2647
Guadeloupe,140130.0,0.0,854.0,0.0,2250.0,0.0,137026.0,19.0,938039.0,400247.0,North America,245.5737
Cambodia,136117.0,27.0,3056.0,1.0,132825.0,24.0,236.0,0.0,2946019.0,17135324.0,Asia,94.836
Rwanda,129758.0,0.0,1458.0,0.0,45522.0,0.0,82778.0,0.0,5206385.0,13529719.0,Africa,516.3818
Jamaica,129347.0,35.0,2936.0,4.0,82777.0,84.0,43634.0,0.0,973527.0,2984428.0,North America,271.5944
Cameroon,119780.0,0.0,1927.0,0.0,117791.0,0.0,62.0,13.0,1751774.0,27734402.0,Africa,58.7065
Angola,99194.0,0.0,1900.0,0.0,97149.0,0.0,145.0,0.0,1499795.0,34704728.0,Africa,28.096
Malta,89607.0,297.0,679.0,2.0,82288.0,785.0,6640.0,4.0,1864230.0,443659.0,Europe,1405.1677
DRC,87023.0,0.0,1337.0,0.0,50930.0,0.0,34756.0,0.0,846704.0,94457858.0,Africa,40.0
Senegal,85975.0,3.0,1965.0,0.0,83989.0,3.0,21.0,1.0,1061052.0,17537525.0,Africa,89.7392
Malawi,85735.0,6.0,2632.0,0.0,81930.0,15.0,1173.0,67.0,570098.0,20019045.0,Africa,170.3254
Ivory Coast,81870.0,9.0,799.0,2.0,81047.0,21.0,24.0,0.0,1491434.0,27553175.0,Africa,86.0325
French Guiana,80035.0,0.0,394.0,0.0,11254.0,0.0,68387.0,2.0,618263.0,312606.0,South America,3.761
Suriname,79302.0,0.0,1327.0,0.0,49396.0,0.0,28579.0,0.0,235824.0,596091.0,South America,3.6432
Channel Islands,73429.0,125.0,166.0,1.0,71865.0,160.0,1398.0,0.0,1252808.0,176747.0,Europe,915.0
French Polynesia,72621.0,0.0,648.0,0.0,3837.0,0.0,68136.0,7.0,75255.0,283830.0,Australia/Oceania,68.1939
Eswatini,70144.0,37.0,1395.0,0.0,68684.0,2.0,65.0,11.0,1011152.0,1181782.0,Africa,68.2341
Barbados,65770.0,674.0,386.0,0.0,62344.0,550.0,3040.0,0.0,635587.0,288008.0,North America,669.8209
Fiji,64524.0,2.0,862.0,0.0,62677.0,5.0,985.0,0.0,506642.0,908136.0,Australia/Oceania,49.7738
Madagascar,64121.0,0.0,1391.0,0.0,59370.0,0.0,3360.0,14.0,418849.0,28971410.0,Africa,49.7036
Guyana,63389.0,9.0,1228.0,0.0,62076.0,22.0,85.0,1.0,586801.0,793383.0,South America,3.6938
Sudan,62079.0,0.0,4929.0,0.0,46401.0,0.0,10749.0,0.0,562941.0,45690870.0,Africa,24.3851
New Caledonia,60457.0,0.0,312.0,0.0,60064.0,0.0,81.0,9.0,98964.0,290437.0,Australia/Oceania,15.6616
Mauritania,58683.0,0.0,982.0,0.0,57693.0,0.0,8.0,0.0,797224.0,4869474.0,Africa,4.756
Belize,57394.0,9.0,676.0,0.0,56522.0,4.0,196.0,6.0,533150.0,410615.0,North America,17.9478
Cabo Verde,55998.0,5.0,401.0,0.0,55534.0,8.0,63.0,23.0,400982.0,566854.0,Africa,138.0
Syria,55785.0,3.0,3150.0,0.0,52051.0,15.0,584.0,0.0,146269.0,18265349.0,Asia,104.5729
Bhutan,55616.0,1034.0,19.0,0.0,49037.0,1867.0,6560.0,9.0,2264711.0,786898.0,Asia,20.5225
Gabon,47594.0,0.0,303.0,0.0,47280.0,0.0,11.0,0.0,1591228.0,2320202.0,Africa,8.7105
Papua New Guinea,43669.0,6.0,649.0,0.0,42973.0,19.0,47.0,7.0,249149.0,9251938.0,Australia/Oceania,20.0764
Seychelles,41660.0,0.0,164.0,0.0,40675.0,0.0,821.0,0.0,661850.0,99443.0,Africa,219.969
Curaçao,41652.0,0.0,271.0,0.0,40800.0,0.0,581.0,3.0,494095.0,165301.0,North America,370.0
Andorra,41013.0,304.0,153.0,0.0,40343.0,344.0,517.0,14.0,249838.0,77487.0,Europe,165.5192
Taiwan,40185.0,2480.0,856.0,0.0,22537.0,237.0,16792.0,0.0,13964112.0,23894355.0,Asia,660.0336
Burundi,38812.0,11.0,38.0,0.0,773.0,0.0,38001.0,0.0,345742.0,12527647.0,Africa,453.5762
Mauritius,37432.0,19.0,990.0,0.0,35518.0,101.0,924.0,0.0,358675.0,1275566.0,Africa,624.8662
Mayotte,37038.0,0.0,187.0,0.0,2964.0,0.0,33887.0,0.0,176919.0,284655.0,Africa,765.3984
Togo,36971.0,2.0,273.0,0.0,36679.0,0.0,19.0,0.0,727015.0,8627740.0,Africa,152.872
Guinea,36459.0,0.0,440.0,0.0,35976.0,0.0,43.0,8.0,660107.0,13773464.0,Africa,56.3974
Faeroe Islands,34658.0,0.0,28.0,0.0,7693.0,0.0,26937.0,5.0,778000.0,49197.0,Europe,35.3431
Aruba,34345.0,0.0,212.0,0.0,34038.0,0.0,95.0,2.0,177885.0,107582.0,North America,597.8278
Tanzania,33864.0,0.0,803.0,0.0,46401.0,0.0,0.0,7.0,661850.0,62794108.0,Africa,66.9764
Bahamas,33421.0,10.0,789.0,0.0,32289.0,18.0,343.0,11.0,229817.0,400006.0,North America,28.7252
Lesotho,32910.0,0.0,697.0,0.0,24155.0,0.0,8058.0,0.0,431221.0,2172812.0,Africa,71.6751
Mali,30691.0,13.0,730.0,0.0,29772.0,6.0,189.0,0.0,661850.0,21299809.0,Africa,17.3149
Haiti,30615.0,0.0,835.0,0.0,29312.0,0.0,468.0,0.0,132422.0,11652668.0,North America,420.9111
Isle of Man,28416.0,0.0,87.0,0.0,26794.0,0.0,1535.0,0.0,150753.0,85843.0,Europe,149.8811
Benin,26952.0,0.0,163.0,0.0,25506.0,0.0,1283.0,5.0,604310.0,12694318.0,Africa,113.5189
Somalia,26485.0,0.0,1350.0,0.0,13182.0,0.0,11953.0,0.0,400466.0,16690672.0,Africa,26.412
Congo,24079.0,0.0,385.0,0.0,20178.0,0.0,3516.0,0.0,347815.0,5762389.0,Africa,16.0
Saint Lucia,23161.0,50.0,367.0,0.0,22708.0,39.0,86.0,1.0,142170.0,185137.0,North America,300.5081
Timor-Leste,22854.0,1.0,130.0,0.0,22704.0,0.0,20.0,0.0,260621.0,1363623.0,Asia,92.0686
Cayman Islands,21406.0,0.0,26.0,0.0,8553.0,0.0,12827.0,1.0,222773.0,67111.0,North America,254.8371
Burkina Faso,20853.0,0.0,382.0,0.0,20439.0,0.0,32.0,0.0,248995.0,21934142.0,Africa,80.9726
Nicaragua,18491.0,0.0,225.0,0.0,4225.0,0.0,14041.0,0.0,354205.0,6766386.0,North America,51.9977
Gibraltar,17494.0,0.0,101.0,0.0,16579.0,0.0,814.0,0.0,534283.0,33673.0,Europe,5617.3333
South Sudan,17420.0,10.0,138.0,0.0,13514.0,0.0,3768.0,1.0,375617.0,11429891.0,Africa,18.7472
Tajikistan,17388.0,0.0,124.0,0.0,17264.0,0.0,0.0,0.0,10629114.0,9922998.0,Asia,69.584
Liechtenstein,17027.0,22.0,84.0,0.0,16702.0,21.0,241.0,3.0,102174.0,38325.0,Europe,239.9187
San Marino,16076.0,95.0,114.0,0.0,15615.0,118.0,347.0,4.0,149271.0,34059.0,Europe,558.7705
Equatorial Guinea,15907.0,0.0,183.0,0.0,15698.0,0.0,26.0,5.0,310972.0,1485866.0,Africa,53.355
Djibouti,15598.0,0.0,189.0,0.0,15404.0,0.0,5.0,0.0,302030.0,1013853.0,Africa,43.7973
CAR,14649.0,0.0,113.0,0.0,6859.0,0.0,7677.0,2.0,81294.0,4980853.0,Africa,8.0
Grenada,14287.0,122.0,219.0,0.0,13850.0,35.0,218.0,4.0,147590.0,113461.0,North America,329.8692
Bermuda,13143.0,242.0,131.0,0.0,12719.0,156.0,293.0,0.0,866313.0,61864.0,North America,1147.0185
Solomon Islands,12437.0,0.0,139.0,0.0,11194.0,0.0,1104.0,2.0,5117.0,717182.0,Australia/Oceania,24.9571
Gambia,11995.0,1.0,365.0,0.0,11591.0,0.0,39.0,0.0,155686.0,2538770.0,Africa,239.3565
Dominica,11988.0,0.0,63.0,0.0,11903.0,0.0,22.0,0.0,187337.0,72308.0,North America,96.3302
Greenland,11971.0,0.0,21.0,0.0,2761.0,0.0,9189.0,4.0,164926.0,56947.0,North America,0.0263
Yemen,11818.0,0.0,2148.0,0.0,9001.0,0.0,669.0,23.0,265253.0,31007639.0,Asia,59.009
Monaco,11520.0,40.0,54.0,0.0,11266.0,21.0,200.0,4.0,54960.0,39743.0,Europe,19891.5
Saint Martin,10279.0,0.0,63.0,0.0,1399.0,0.0,8817.0,7.0,112382.0,39852.0,North America,749.6226
Sint Maarten,9933.0,13.0,86.0,0.0,9821.0,68.0,26.0,10.0,62056.0,43752.0,North America,1293.1176
Eritrea,9733.0,0.0,103.0,0.0,9629.0,0.0,1.0,0.0,23693.0,3634743.0,Africa,31.1415
Caribbean Netherlands,9574.0,13.0,34.0,0.0,9379.0,24.0,161.0,0.0,30126.0,26662.0,North America,80.0
Tonga,9347.0,241.0,11.0,0.0,7740.0,118.0,1596.0,0.0,378306.0,107851.0,Australia/Oceania,144.2423
Niger,8903.0,10.0,308.0,0.0,8497.0,1.0,98.0,1.0,248217.0,25782071.0,Africa,20.5869
Guinea-Bissau,8184.0,2.0,171.0,0.0,7476.0,0.0,537.0,6.0,132469.0,2051668.0,Africa,57.1174
Comoros,8100.0,0.0,160.0,0.0,7933.0,0.0,7.0,0.0,661850.0,902924.0,Africa,487.3357
Sierra Leone,7681.0,0.0,125.0,0.0,46401.0,0.0,0.0,0.0,259958.0,8268815.0,Africa,115.7853
Antigua and Barbuda,7567.0,28.0,135.0,0.0,7387.0,10.0,45.0,1.0,18901.0,99388.0,North America,225.1335
Liberia,7432.0,0.0,294.0,0.0,5747.0,0.0,1391.0,2.0,139824.0,5271509.0,Africa,47.6355
Chad,7396.0,0.0,193.0,0.0,4874.0,0.0,2329.0,0.0,191341.0,17273521.0,Africa,13.562
Samoa,6794.0,485.0,13.0,0.0,1605.0,0.0,5176.0,4.0,51546.0,200787.0,Australia/Oceania,71.1608
St. Vincent Grenadines,6765.0,14.0,106.0,0.0,6641.0,0.0,18.0,0.0,98753.0,111574.0,North America,284.0
Vanuatu,6458.0,41.0,7.0,0.0,5638.0,188.0,813.0,0.0,24976.0,320055.0,Australia/Oceania,26.4035
British Virgin Islands,6162.0,0.0,62.0,0.0,22708.0,0.0,0.0,1.0,102294.0,30593.0,North America,202.6225
Sao Tome and Principe,5953.0,0.0,73.0,0.0,5875.0,0.0,5.0,0.0,29036.0,226481.0,Africa,236.1815
Turks and Caicos,5941.0,5.0,36.0,0.0,5862.0,0.0,43.0,4.0,478593.0,39660.0,North America,41.0
Saint Kitts and Nevis,5561.0,0.0,43.0,0.0,5512.0,0.0,6.0,0.0,65141.0,53876.0,North America,206.4023
St. Barth,4432.0,0.0,6.0,0.0,22708.0,0.0,0.0,0.0,78646.0,9931.0,North America,470.0
Cook Islands,4404.0,203.0,0.0,0.0,3797.0,99.0,607.0,0.0,15405.0,17593.0,Australia/Oceania,74.4534
Palau,4279.0,89.0,6.0,0.0,3837.0,34.0,436.0,0.0,44460.0,18249.0,Australia/Oceania,39.7233
Kiribati,3076.0,0.0,13.0,0.0,2597.0,0.0,466.0,3.0,75255.0,122747.0,Australia/Oceania,152.1813
Anguilla,2731.0,0.0,9.0,0.0,2716.0,0.0,6.0,4.0,51382.0,15244.0,North America,167.3626
Saint Pierre Miquelon,2537.0,0.0,1.0,0.0,2449.0,0.0,87.0,1.0,22941.0,5743.0,North America,25.0
Wallis and Futuna,454.0,0.0,7.0,0.0,438.0,0.0,9.0,0.0,20508.0,10885.0,Australia/Oceania,77.338
Montserrat,177.0,0.0,2.0,0.0,174.0,0.0,1.0,0.0,9587.0,4997.0,North America,48.6765
Falkland Islands,128.0,0.0,0.0,0.0,853511.0,0.0,0.0,0.0,8632.0,3662.0,South America,0.2907
Macao,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,5375.0,665263.0,Asia,22249.6667
Vatican City,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,9777999.0,805.0,Europe,799.0
Marshall Islands,15.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,75255.0,59909.0,Australia/Oceania,331.8066
Western Sahara,10.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,661850.0,623755.0,Africa,2.354
Niue,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,75255.0,1646.0,Australia/Oceania,6.2385
