Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Total Tests,Population,continent,Density
Myanmar,612602.0,37.0,19434.0,0.0,591373.0,26.0,1795.0,0.0,7838552.0,55064259.0,Asia,81.6272
Palestine,581816.0,138.0,5353.0,1.0,575899.0,286.0,564.0,17.0,3078533.0,5314081.0,Asia,859.4117
Dominican Republic,578789.0,56.0,4375.0,0.0,574244.0,4.0,170.0,16.0,3255822.0,11043085.0,North America,227.1655
Estonia,567644.0,181.0,2522.0,6.0,502253.0,324.0,62869.0,4.0,3295012.0,1328136.0,Europe,29.2283
Bahrain,563584.0,401.0,1474.0,0.0,558446.0,490.0,3664.0,4.0,9679913.0,1807596.0,Asia,2332.0039
Venezuela,522049.0,7.0,5702.0,1.0,514911.0,139.0,1436.0,230.0,3359014.0,28291388.0,South America,31.9353
Moldova,516444.0,13.0,11482.0,1.0,503413.0,122.0,1549.0,27.0,3204755.0,4017142.0,Europe,118.5715
Egypt,515645.0,0.0,24613.0,0.0,442182.0,0.0,48850.0,122.0,3693367.0,105796348.0,Africa,105.8972
Libya,501862.0,0.0,6429.0,0.0,490900.0,0.0,4533.0,101.0,2476960.0,7038917.0,Africa,4.0015
Ethiopia,470288.0,15.0,7509.0,0.0,453646.0,10.0,9133.0,21.0,4739492.0,120070011.0,Africa,109.4021
Mongolia,469365.0,12.0,2177.0,0.0,313256.0,0.0,153932.0,192.0,4030048.0,3372992.0,Asia,2.1597
Cyprus,464366.0,0.0,993.0,0.0,124370.0,0.0,339003.0,60.0,9477138.0,1223129.0,Asia,132.2438
Armenia,422770.0,8.0,8622.0,1.0,410458.0,10.0,3690.0,0.0,3017543.0,2973180.0,Asia,99.9215
Honduras,421659.0,391.0,10891.0,3.0,131100.0,0.0,279668.0,105.0,1263329.0,10187191.0,North America,90.862
Oman,388891.0,26.0,4257.0,0.0,383975.0,30.0,659.0,7.0,25000000.0,5339511.0,Asia,17.2019
Bosnia and Herzegovina,376437.0,0.0,15749.0,0.0,192218.0,0.0,168470.0,0.0,1748585.0,3244209.0,Europe,63.4521
Qatar,363654.0,111.0,677.0,0.0,361951.0,106.0,1026.0,1.0,3422431.0,2807805.0,Asia,257.1996
Réunion,360445.0,0.0,731.0,0.0,342442.0,0.0,17272.0,10.0,1603660.0,906776.0,Africa,358.0
Kenya,323618.0,4.0,5649.0,0.0,317811.0,0.0,158.0,0.0,3568521.0,55895462.0,Africa,96.8615
Zambia,318515.0,0.0,3973.0,0.0,313692.0,0.0,850.0,0.0,3399995.0,19307077.0,Africa,25.8702
North Macedonia,308619.0,14.0,9262.0,1.0,298532.0,226.0,825.0,0.0,1997169.0,2083221.0,Europe,80.9436
Botswana,305859.0,0.0,2688.0,0.0,303026.0,0.0,145.0,1.0,2026898.0,2436788.0,Africa,4.1944
Albania,274520.0,16.0,3496.0,0.0,270658.0,32.0,366.0,2.0,1793981.0,2872159.0,Europe,99.7069
Algeria,265741.0,2.0,6874.0,0.0,178336.0,1.0,80531.0,6.0,230861.0,45271360.0,Africa,19.0408
Nigeria,255648.0,0.0,3143.0,0.0,249847.0,0.0,2658.0,11.0,4977858.0,215301380.0,Africa,234.6335
Zimbabwe,247297.0,19.0,5464.0,1.0,241112.0,100.0,721.0,12.0,2229802.0,15251064.0,Africa,39.2352
Uzbekistan,238313.0,25.0,1637.0,0.0,236309.0,34.0,367.0,23.0,1377915.0,34339369.0,Asia,76.8486
Montenegro,234251.0,33.0,2709.0,0.0,230916.0,25.0,626.0,6.0,2439629.0,628209.0,Europe,45.4641
Luxembourg,229311.0,0.0,1054.0,0.0,214556.0,0.0,13701.0,4.0,4200517.0,644246.0,Europe,248.4033
Mozambique,225332.0,3.0,2201.0,1.0,223079.0,8.0,52.0,13.0,1306594.0,32825481.0,Africa,41.2798
Kyrgyzstan,200980.0,0.0,2991.0,0.0,196331.0,7.0,1658.0,131.0,1907195.0,6717279.0,Asia,33.6496
Laos,200502.0,312.0,722.0,4.0,7660.0,0.0,192120.0,0.0,1232128.0,7464955.0,Asia,31.5922
Iceland,183974.0,0.0,110.0,0.0,75685.0,0.0,108179.0,1.0,1953616.0,345217.0,Europe,3.3533
Maldives,178883.0,570.0,298.0,0.0,163687.0,0.0,14898.0,25.0,2213831.0,557621.0,Asia,1803.2833
Afghanistan,178462.0,39.0,7679.0,1.0,161544.0,27.0,9239.0,1124.0,936091.0,40500605.0,Asia,62.4847
Uganda,164055.0,4.0,3596.0,0.0,100205.0,0.0,60254.0,2.0,2607787.0,48330675.0,Africa,200.5086
El Salvador,162089.0,0.0,4125.0,0.0,150662.0,0.0,7302.0,8.0,1950448.0,6544927.0,North America,311.3155
Ghana,161101.0,0.0,1445.0,0.0,159624.0,0.0,32.0,1.0,2430490.0,32236224.0,Africa,135.8112
Namibia,158074.0,0.0,4022.0,0.0,153662.0,0.0,390.0,0.0,996110.0,2623443.0,Africa,3.1902
Martinique,147519.0,0.0,918.0,0.0,104.0,0.0,146497.0,8.0,828928.0,374743.0,North America,331.6374
Trinidad and Tobago,142422.0,200.0,3803.0,3.0,132350.0,480.0,6269.0,18.0,688829.0,1407619.0,North America,274.1881
Brunei,140182.0,159.0,218.0,0.0,138693.0,290.0,1271.0,0.0,717784.0,444995.0,Asia,77.2647
Guadeloupe,140130.0,0.0,854.0,0.0,2250.0,0.0,137026.0,19.0,938039.0,400247.0,North America,245.5737
Cambodia,136076.0,16.0,3055.0,0.0,132789.0,20.0,232.0,0.0,2942234.0,17134059.0,Asia,94.836
Rwanda,129758.0,0.0,1458.0,0.0,45522.0,0.0,82778.0,1.0,5196697.0,13527959.0,Africa,516.3818
Jamaica,129281.0,43.0,2931.0,2.0,82613.0,87.0,43737.0,0.0,969465.0,2984357.0,North America,271.5944
Cameroon,119780.0,0.0,1927.0,0.0,117791.0,0.0,62.0,13.0,1751774.0,27730780.0,Africa,58.7065
Angola,99194.0,0.0,1900.0,0.0,97149.0,0.0,145.0,0.0,1499795.0,34699115.0,Africa,28.096
Malta,89028.0,199.0,677.0,2.0,80802.0,494.0,7549.0,4.0,1859492.0,443653.0,Europe,1405.1677
DRC,87023.0,0.0,1337.0,0.0,50930.0,0.0,34756.0,0.0,846704.0,94442912.0,Africa,40.0
Senegal,85971.0,3.0,1965.0,0.0,83985.0,4.0,21.0,1.0,1059624.0,17535106.0,Africa,89.7392
Malawi,85728.0,0.0,2632.0,1.0,81915.0,0.0,1181.0,67.0,569074.0,20016335.0,Africa,170.3254
Ivory Coast,81861.0,4.0,797.0,0.0,81026.0,3.0,38.0,0.0,1489194.0,27549595.0,Africa,86.0325
French Guiana,80035.0,0.0,394.0,0.0,11254.0,0.0,68387.0,2.0,618263.0,312564.0,South America,3.761
Suriname,79276.0,0.0,1325.0,0.0,49395.0,0.0,28556.0,0.0,235707.0,596063.0,South America,3.6432
French Polynesia,72596.0,0.0,648.0,0.0,3803.0,0.0,68145.0,7.0,71203.0,283822.0,Australia/Oceania,68.1939
Channel Islands,72328.0,0.0,165.0,0.0,70327.0,0.0,1836.0,0.0,1252808.0,176738.0,Europe,915.0
Eswatini,70102.0,0.0,1395.0,0.0,68675.0,12.0,32.0,11.0,1010362.0,1181716.0,Africa,68.2341
Barbados,64794.0,164.0,386.0,2.0,61190.0,250.0,3218.0,0.0,632869.0,288006.0,North America,669.8209
Fiji,64513.0,0.0,862.0,0.0,62672.0,10.0,979.0,0.0,506281.0,908100.0,Australia/Oceania,49.7738
Madagascar,64121.0,0.0,1391.0,0.0,59370.0,0.0,3360.0,14.0,418849.0,28967507.0,Africa,49.7036
Guyana,63371.0,3.0,1228.0,0.0,62049.0,0.0,94.0,1.0,583469.0,793362.0,South America,3.6938
Sudan,62057.0,0.0,4929.0,0.0,46401.0,0.0,10727.0,0.0,562941.0,45685261.0,Africa,24.3851
New Caledonia,60385.0,0.0,312.0,0.0,60011.0,0.0,62.0,9.0,98964.0,290422.0,Australia/Oceania,15.6616
Mauritania,58683.0,2.0,982.0,0.0,57693.0,4.0,8.0,0.0,795899.0,4868804.0,Africa,4.756
Belize,57331.0,0.0,672.0,0.0,56473.0,0.0,186.0,6.0,529581.0,410576.0,North America,17.9478
Cabo Verde,55991.0,1.0,401.0,0.0,55525.0,2.0,65.0,23.0,400982.0,566821.0,Africa,138.0
Syria,55778.0,5.0,3150.0,0.0,52020.0,17.0,608.0,0.0,146269.0,18263019.0,Asia,104.5729
Bhutan,53104.0,308.0,18.0,0.0,45038.0,2198.0,8048.0,14.0,2250758.0,786851.0,Asia,20.5225
Gabon,47594.0,0.0,303.0,0.0,47280.0,0.0,11.0,0.0,1591228.0,2319914.0,Africa,8.7105
Papua New Guinea,43663.0,3.0,649.0,0.0,42954.0,8.0,60.0,7.0,249149.0,9251011.0,Australia/Oceania,20.0764
Seychelles,41660.0,0.0,164.0,0.0,40675.0,0.0,821.0,0.0,660646.0,99439.0,Africa,219.969
Curaçao,41652.0,0.0,271.0,0.0,40800.0,0.0,581.0,3.0,494095.0,165297.0,North America,370.0
Andorra,40709.0,0.0,153.0,0.0,39999.0,0.0,557.0,14.0,249838.0,77487.0,Europe,165.5192
Burundi,38778.0,38.0,38.0,0.0,773.0,0.0,37967.0,0.0,345742.0,12525704.0,Africa,453.5762
Mauritius,37391.0,40.0,985.0,0.0,35417.0,219.0,989.0,0.0,358675.0,1275555.0,Africa,624.8662
Mayotte,37038.0,0.0,187.0,0.0,2964.0,0.0,33887.0,0.0,176919.0,284619.0,Africa,765.3984
Togo,36967.0,4.0,273.0,0.0,36679.0,7.0,15.0,0.0,726223.0,8626677.0,Africa,152.872
Guinea,36459.0,0.0,440.0,0.0,35976.0,0.0,43.0,8.0,660107.0,13771510.0,Africa,56.3974
Taiwan,35983.0,1480.0,854.0,0.0,22042.0,0.0,13087.0,0.0,13765868.0,23894120.0,Asia,660.0336
Faeroe Islands,34658.0,0.0,28.0,0.0,7693.0,0.0,26937.0,5.0,778000.0,49196.0,Europe,35.3431
Aruba,34345.0,0.0,212.0,0.0,34038.0,0.0,95.0,2.0,177885.0,107579.0,North America,597.8278
Tanzania,33851.0,0.0,803.0,0.0,46401.0,0.0,0.0,7.0,660646.0,62784774.0,Africa,66.9764
Bahamas,33411.0,20.0,789.0,0.0,32271.0,12.0,351.0,11.0,229817.0,399986.0,North America,28.7252
Lesotho,32910.0,0.0,697.0,0.0,24155.0,0.0,8058.0,0.0,431221.0,2172719.0,Africa,71.6751
Mali,30669.0,11.0,729.0,0.0,29763.0,5.0,177.0,0.0,660646.0,21296609.0,Africa,17.3149
Haiti,30594.0,0.0,835.0,0.0,29176.0,0.0,583.0,0.0,132422.0,11651908.0,North America,420.9111
Isle of Man,28416.0,0.0,87.0,0.0,26794.0,0.0,1535.0,0.0,150753.0,85840.0,Europe,149.8811
Benin,26952.0,0.0,163.0,0.0,25506.0,0.0,1283.0,5.0,604310.0,12692577.0,Africa,113.5189
Somalia,26485.0,14.0,1350.0,0.0,13182.0,0.0,11953.0,0.0,400466.0,16688240.0,Africa,26.412
Congo,24079.0,0.0,385.0,0.0,20178.0,0.0,3516.0,0.0,347815.0,5761644.0,Africa,16.0
Saint Lucia,23094.0,0.0,367.0,0.0,22616.0,0.0,111.0,1.0,141628.0,185133.0,North America,300.5081
Timor-Leste,22853.0,0.0,130.0,0.0,22704.0,0.0,19.0,0.0,260287.0,1363486.0,Asia,92.0686
Cayman Islands,21406.0,0.0,26.0,0.0,8553.0,0.0,12827.0,1.0,222773.0,67107.0,North America,254.8371
Burkina Faso,20853.0,0.0,382.0,0.0,20439.0,0.0,32.0,0.0,248995.0,21930999.0,Africa,80.9726
Nicaragua,18491.0,0.0,225.0,0.0,4225.0,0.0,14041.0,0.0,338765.0,6765956.0,North America,51.9977
Gibraltar,17494.0,0.0,101.0,0.0,16579.0,0.0,814.0,0.0,534283.0,33673.0,Europe,5617.3333
South Sudan,17408.0,39.0,138.0,0.0,13514.0,0.0,3756.0,1.0,374091.0,11429174.0,Africa,18.7472
Tajikistan,17388.0,0.0,124.0,0.0,17264.0,0.0,0.0,0.0,10627462.5,9921825.0,Asia,69.584
Liechtenstein,17003.0,22.0,84.0,0.0,16669.0,48.0,250.0,0.0,102174.0,38324.0,Europe,239.9187
Equatorial Guinea,15906.0,0.0,183.0,0.0,15697.0,0.0,26.0,5.0,307847.0,1485613.0,Africa,53.355
San Marino,15683.0,0.0,114.0,0.0,15225.0,0.0,344.0,4.0,147532.0,34059.0,Europe,558.7705
Djibouti,15598.0,0.0,189.0,0.0,15404.0,0.0,5.0,0.0,302030.0,1013774.0,Africa,43.7973
CAR,14649.0,0.0,113.0,0.0,6859.0,0.0,7677.0,2.0,81294.0,4980394.0,Africa,8.0
Grenada,14165.0,0.0,219.0,0.0,13815.0,0.0,131.0,4.0,146475.0,113458.0,North America,329.8692
Bermuda,12901.0,0.0,131.0,0.0,12563.0,0.0,207.0,0.0,858416.0,61865.0,North America,1147.0185
Solomon Islands,12437.0,0.0,139.0,0.0,11194.0,0.0,1104.0,2.0,5117.0,717089.0,Australia/Oceania,24.9571
Gambia,11994.0,0.0,365.0,0.0,11591.0,0.0,38.0,0.0,155686.0,2538398.0,Africa,239.3565
Dominica,11988.0,0.0,63.0,0.0,11903.0,0.0,22.0,0.0,187337.0,72307.0,North America,96.3302
Greenland,11971.0,0.0,21.0,0.0,2761.0,0.0,9189.0,4.0,164926.0,56947.0,North America,0.0263
Yemen,11818.0,1.0,2148.0,0.0,9001.0,0.0,669.0,23.0,265253.0,31004041.0,Asia,59.009
Monaco,11442.0,36.0,54.0,0.0,11207.0,31.0,181.0,4.0,54960.0,39741.0,Europe,19891.5
Saint Martin,10279.0,0.0,63.0,0.0,1399.0,0.0,8817.0,7.0,112382.0,39849.0,North America,749.6226
Sint Maarten,9920.0,0.0,86.0,0.0,9753.0,0.0,81.0,10.0,62056.0,43749.0,North America,1293.1176
Eritrea,9733.0,0.0,103.0,0.0,9629.0,0.0,1.0,0.0,23693.0,3634475.0,Africa,31.1415
Caribbean Netherlands,9384.0,35.0,34.0,0.0,9069.0,82.0,281.0,0.0,30126.0,26660.0,North America,80.0
Tonga,9025.0,0.0,11.0,0.0,7484.0,0.0,1530.0,0.0,363581.0,107844.0,Australia/Oceania,144.2423
Niger,8883.0,6.0,308.0,0.0,8495.0,1.0,80.0,1.0,247495.0,25777253.0,Africa,20.5869
Guinea-Bissau,8178.0,0.0,170.0,0.0,7306.0,0.0,702.0,6.0,132181.0,2051413.0,Africa,57.1174
Comoros,8100.0,0.0,160.0,0.0,7933.0,0.0,7.0,0.0,660646.0,902823.0,Africa,487.3357
Sierra Leone,7681.0,0.0,125.0,0.0,46401.0,0.0,0.0,0.0,259958.0,8267927.0,Africa,115.7853
Antigua and Barbuda,7539.0,0.0,135.0,0.0,7377.0,0.0,27.0,1.0,18901.0,99384.0,North America,225.1335
Liberia,7402.0,0.0,294.0,0.0,5747.0,0.0,1361.0,2.0,139824.0,5270857.0,Africa,47.6355
Chad,7396.0,18.0,193.0,1.0,4874.0,0.0,2329.0,0.0,191341.0,17270935.0,Africa,13.562
St. Vincent Grenadines,6751.0,0.0,106.0,0.0,6641.0,0.0,4.0,0.0,98713.0,111572.0,North America,284.0
Vanuatu,6386.0,54.0,7.0,0.0,5445.0,145.0,934.0,5.0,24976.0,320016.0,Australia/Oceania,26.4035
British Virgin Islands,6162.0,0.0,62.0,0.0,22616.0,0.0,0.0,1.0,102294.0,30592.0,North America,202.6225
Sao Tome and Principe,5953.0,5.0,73.0,0.0,5875.0,3.0,5.0,0.0,29036.0,226459.0,Africa,236.1815
Samoa,5947.0,0.0,12.0,0.0,1605.0,0.0,4330.0,3.0,43442.0,200780.0,Australia/Oceania,71.1608
Turks and Caicos,5936.0,0.0,36.0,0.0,5862.0,0.0,38.0,4.0,447713.0,39657.0,North America,41.0
Saint Kitts and Nevis,5559.0,0.0,43.0,0.0,5512.0,0.0,4.0,0.0,65141.0,53874.0,North America,206.4023
St. Barth,4432.0,0.0,6.0,0.0,22616.0,0.0,0.0,0.0,78646.0,9931.0,North America,470.0
Palau,4190.0,0.0,6.0,0.0,3803.0,0.0,381.0,0.0,42790.0,18249.0,Australia/Oceania,39.7233
Cook Islands,3941.0,0.0,0.0,0.0,3389.0,0.0,552.0,0.0,14341.0,17593.0,Australia/Oceania,74.4534
Kiribati,3075.0,1.0,13.0,0.0,2596.0,0.0,466.0,3.0,71203.0,122737.0,Australia/Oceania,152.1813
Anguilla,2731.0,0.0,9.0,0.0,2716.0,0.0,6.0,4.0,51382.0,15243.0,North America,167.3626
Saint Pierre Miquelon,2537.0,0.0,1.0,0.0,2449.0,0.0,87.0,1.0,22941.0,5743.0,North America,25.0
Wallis and Futuna,454.0,0.0,7.0,0.0,438.0,0.0,9.0,0.0,20508.0,10886.0,Australia/Oceania,77.338
Montserrat,176.0,0.0,2.0,0.0,174.0,0.0,0.0,0.0,9403.0,4997.0,North America,48.6765
Falkland Islands,128.0,0.0,0.0,0.0,852606.0,0.0,0.0,0.0,8632.0,3662.0,South America,0.2907
Macao,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,5375.0,665215.0,Asia,22249.6667
Vatican City,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,9760647.0,805.0,Europe,799.0
Marshall Islands,14.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,71203.0,59907.0,Australia/Oceania,331.8066
Western Sahara,10.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,660646.0,623675.0,Africa,2.354
Niue,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,71203.0,1646.0,Australia/Oceania,6.2385
